8.jpg,0.983803680982,0.00515337423313,0.0,0.0,0.00207055214724,0.00247699386503,0.0,0.00194785276074,0.00397239263804,0.0,0.0,0.000575153374233
9.jpg,0.994478716018,0.00033381402553,0.0,0.0,0.0,0.0,0.0,0.0,0.00503391550499,0.0,0.0,0.000153554451744
14.jpg,0.992826699268,0.00165485751339,0.0,0.0,0.000506589034711,0.00116853204007,0.0,0.00107396875359,0.00253294517356,0.0,0.0,0.000236408216199
15.jpg,0.933106779824,0.00776754890679,0.0,0.0,0.00806122938243,0.00167218066743,0.0,0.000809119677791,0.0474503739931,0.0,0.0,0.00113276754891
16.jpg,0.990420622363,0.000237341772152,0.0,0.0,0.00025052742616,0.000659282700422,0.0,0.0021888185654,0.00616429324895,0.0,0.0,7.91139240506e-05
12.jpg,0.892173145405,0.0722087560224,0.0,0.0,0.0102941616542,0.0109899153126,0.0,0.00411467217285,0.00441392105814,0.0,0.0,0.00580542837478
13.jpg,0.995291186546,0.00013702896294,0.0,0.0,0.000112114606042,0.00163189037683,0.0,0.00141388975397,0.00137651821862,0.0,0.0,3.73715353472e-05
11.jpg,0.974064697609,0.00481012658228,0.0,0.0,0.000471167369902,0.00756680731364,0.0,0.00618846694796,0.00660337552743,0.0,0.0,0.000295358649789
10.jpg,0.997936589818,0.00097879713768,0.0,0.0,0.000760551829954,0.000218245307726,0.0,3.30674708676e-05,5.95214475616e-05,0.0,0.0,1.3226988347e-05
21.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.jpg,0.997063813128,7.24984412835e-06,0.0,0.0,0.0,0.00017399625908,0.0,0.000101497817797,0.00265344295098,0.0,0.0,0.0
22.jpg,0.967985539552,0.00200760173754,0.0,0.0,0.000578703703704,0.00295781893004,0.0,0.0027363397348,0.0203189300412,0.0,0.0,0.00341506630087
23.jpg,0.983700086806,0.00450954861111,0.0,0.0,0.00456163194444,0.00309071180556,0.0,0.00120442708333,0.00218229166667,0.0,0.0,0.000751302083333
18.jpg,0.989956470123,0.000656905421448,0.0,0.0,0.0019628017412,0.00110011871785,0.0,0.00346656113969,0.00200237435694,0.0,0.0,0.000854768500198
24.jpg,0.97923151652,0.0207672119141,0.0,0.0,0.0,0.0,0.0,0.0,1.27156575521e-06,0.0,0.0,0.0
19.jpg,0.974599645209,0.00489052513912,0.0,0.0,0.00132439065879,0.00171320259532,0.0,0.00467789361133,0.011105440937,0.0,0.0,0.00168890184929
4.jpg,0.944503363672,0.0197546497824,0.0,0.0,0.00224772457459,0.00677483181638,0.0,0.0113177681045,0.00294420261179,0.0,0.0,0.0124574594381
5.jpg,0.958298377523,0.0,0.0,0.0,7.91452314998e-06,0.00179659675505,0.0,0.00176493866245,0.0381321725366,0.0,0.0,0.0
7.jpg,0.977726111542,0.00647263124659,0.0,0.0,0.00360228479577,0.00208817704297,0.0,0.00540342719366,0.00261201527024,0.0,0.0,0.0020953529091
6.jpg,0.959567945132,0.0171778947202,0.0,0.0,0.00233884859116,0.0048831365856,0.0,0.00824918219314,0.00148548491601,0.0,0.0,0.00629750786201
2.jpg,0.927712221984,0.0407423299721,0.0,0.0,0.00314667810913,0.00692984338125,0.0,0.00975470213831,0.00311092040335,0.0,0.0,0.00860330401201
3.jpg,0.94835443038,0.0259795057263,0.0,0.0,0.00118143459916,0.00644966847498,0.0,0.00762507534659,0.00180229053647,0.0,0.0,0.00860759493671
1.jpg,0.929778800665,0.0359672676128,0.0,0.0,0.00378468226569,0.00748625495461,0.0,0.00976217874952,0.00414269275029,0.0,0.0,0.00907812300217
